75,584.69,137.4,37.516,91.502,53.918
75,596.54,4.6154,31.538,76.923,52.934
75,35.951,50.595,26.574,64.814,48.861
75,619.75,19,20.5,50,47.356
75,110.38,103.08,31.538,76.923,46.552
75,227.14,177.14,117.14,285.71,45.448
75,63.5,30,41,100,44.579
75,128.85,10.769,31.538,76.923,43.77
75,110.38,146.15,31.538,76.923,43.325
75,24.231,23.077,31.538,76.923,40.215
75,4.0956,208.36,22.378,54.581,37.265
75,-0.25,167,20.5,50,31.772
75,562.51,5.035,34.371,83.831,31.377
75,431,92,82,200,28.241
75,39.119,168,28.917,70.528,28.152
75,-0.38462,96.923,31.538,76.923,23.983
75,59.75,115,20.5,50,16.213
76,555.75,159,20.5,50,118.53
76,563.75,155,20.5,50,110.62
76,5.2863,-1.4118,28.917,70.528,92.807
76,263.75,183,20.5,50,86.663
76,619.75,139,20.5,50,83.788
76,65.256,182.18,22.378,54.581,76.218
76,430,169.23,63.077,153.85,74.146
76,187.58,182.18,22.378,54.581,73.193
76,583.75,155,20.5,50,63.575
76,357.95,138.55,22.378,54.581,60.816
76,619.75,175,20.5,50,58.898
76,56.803,8.3168,24.374,59.449,58.839
76,56.519,182.18,22.378,54.581,57.899
76,546.91,212.67,24.374,59.449,54.576
76,483.75,187,20.5,50,47.268
76,126.91,92.308,34.371,83.831,45.97
76,399.75,143,20.5,50,43.935
76,24.231,16.923,31.538,76.923,43.15
76,608.85,84.615,31.538,76.923,38.81
76,608.85,53.846,31.538,76.923,36.458
76,455,275.38,31.538,76.923,35.524
76,67.75,207,20.5,50,34.143
76,63.75,147,20.5,50,32.762
76,185.28,98.614,24.374,59.449,30.534
76,440.16,284.11,26.574,64.814,28.517
76,313.75,84.356,24.374,59.449,27.779
76,157.53,184.94,28.917,70.528,26.132
76,319.62,140,31.538,76.923,25.039
76,116.54,4.6154,31.538,76.923,24.262
76,36.538,10.769,31.538,76.923,20.414
76,213.79,169.09,22.378,54.581,18.047
76,527.88,160.4,24.374,59.449,17.904
76,65.371,-1.8321,37.516,91.502,17.472
76,171.92,72.308,31.538,76.923,16.194
76,10.04,180.32,26.574,64.814,15.314
76,267.75,103,20.5,50,11.351
76,171,184.16,24.374,59.449,9.3165
76,377.44,32.471,28.917,70.528,4.4032
77,6.2827,139.3,34.371,83.831,93.932
77,590.38,146.15,31.538,76.923,93.847
77,111.75,183,20.5,50,93.784
77,238.33,100,136.67,333.33,88.233
77,-0.45714,100.76,37.516,91.502,80.73
77,547.31,164.62,31.538,76.923,79.732
77,467.31,189.23,31.538,76.923,73.167
77,599.5,182,41,100,71.245
77,187.75,67,20.5,50,64.895
77,171.92,164.62,31.538,76.923,55.867
77,567.75,159,20.5,50,55.279
77,199.75,171,20.5,50,52.674
77,587.74,18.065,52.903,129.03,51.572
77,51.75,171,20.5,50,49.953
77,571.75,199,20.5,50,47.847
77,584.23,127.69,31.538,76.923,41.801
77,211.75,67,20.5,50,41.088
77,223.5,150,41,100,33.047
77,67.75,71,20.5,50,31.658
77,199.75,71,20.5,50,31.617
77,71.078,188.91,24.374,59.449,27.996
77,608.85,244.62,31.538,76.923,27.051
77,98.138,175.14,26.574,64.814,25.342
77,608.85,152.31,31.538,76.923,21.662
77,315.75,15,20.5,50,18.825
77,59.75,167,20.5,50,15.862
77,191.75,167,20.5,50,15.766
77,463.75,267,20.5,50,13.859
77,575.75,179,20.5,50,10.441
77,519.59,182.18,22.378,54.581,3.7177
78,524.29,-5.7143,117.14,285.71,117.94
78,257.69,156.92,63.077,153.85,75.081
78,-1.194,14.4,98.115,239.31,74.371
78,393.08,169.23,63.077,153.85,72.72
78,486.8,112.86,26.574,64.814,69.56
78,91.75,47,20.5,50,51.333
78,485.06,74.851,24.374,59.449,42.279
78,497.75,151.64,22.378,54.581,37.546
78,482.09,172.87,34.371,83.831,37.015
78,157.53,38.118,28.917,70.528,25.798
78,190.38,4.6154,31.538,76.923,22.043
78,171.92,90.769,31.538,76.923,13.687
79,571.92,4.6154,31.538,76.923,117.94
79,587.74,141.94,52.903,129.03,93.92
79,423.5,14,41,100,75.865
79,571.75,207,20.5,50,68.261
79,-0.27304,142.91,22.378,54.581,66.827
79,67.75,171,20.5,50,66.657
79,615.7,112.36,22.378,54.581,65.197
79,103.75,175,20.5,50,64.49
79,608.85,4.6154,31.538,76.923,64.235
79,393.52,29.838,26.574,64.814,63.239
79,447.75,127,20.5,50,62.366
79,561.19,8.3168,24.374,59.449,54.104
79,-0.5,270,41,100,54.008
79,476.42,14.4,98.115,239.31,52.792
79,13.978,17.822,24.374,59.449,48.82
79,423.75,115,20.5,50,46.788
79,437.47,198.42,24.374,59.449,42.626
79,591.75,-1,20.5,50,38.29
79,-0.64516,38.71,52.903,129.03,37.506
79,171.54,156.92,63.077,153.85,36.161
79,288.39,172.9,52.903,129.03,33.956
79,431.75,127,20.5,50,32.579
79,144.78,154.38,26.574,64.814,32.407
79,471.75,223,20.5,50,29.728
79,87.75,111,20.5,50,26.855
79,277.49,144.73,37.516,91.502,26.742
79,455,16.923,31.538,76.923,25.808
79,343.85,83.077,63.077,153.85,23.549
79,585.12,99.273,22.378,54.581,23.089
79,59.75,199,20.5,50,17.152
79,163.75,147,20.5,50,15.473
79,59.895,85.594,34.371,83.831,15.358
79,424.62,195.89,26.574,64.814,15.133
80,388.27,11.748,34.371,83.831,94.144
80,510.38,10.769,31.538,76.923,91.072
80,401.68,-1.6783,34.371,83.831,86.245
80,608.85,158.46,31.538,76.923,71.202
80,399.5,54,41,100,70.291
80,491.92,226.15,31.538,76.923,68.228
80,35.75,175,20.5,50,57.992
80,391.75,99,20.5,50,56.37
80,497.17,3.8919,26.574,64.814,55.63
80,195.75,195,20.5,50,53.708
80,448.59,18.462,34.371,83.831,48.2
80,521.9,15.273,44.668,108.95,47.097
80,479.62,41.538,31.538,76.923,46.697
80,541.15,250.77,31.538,76.923,45.66
80,524.63,77.746,69.155,168.67,44.461
80,401.68,179.58,34.371,83.831,43.917
80,42.692,176.92,31.538,76.923,43.609
80,504.23,49.466,37.516,91.502,40.256
80,448.85,53.846,31.538,76.923,39.475
80,434.83,172.36,44.668,108.95,39.057
80,443.75,99,20.5,50,27.288
80,363.75,51,20.5,50,26.666
80,341.7,185.51,26.574,64.814,23.413
80,468.69,72.168,34.371,83.831,18.402
80,91.75,187,20.5,50,13.032
80,100.1,206.43,34.371,83.831,12.305
80,423.48,108,22.378,54.581,8.0004
81,350.63,174.05,37.516,91.502,99.063
81,439.47,60.706,28.917,70.528,95.387
81,489.01,73.091,22.378,54.581,93.021
81,559,-4,82,200,82.182
81,11.923,164.62,31.538,76.923,75.984
81,419.75,83,20.5,50,73.222
81,559,156,82,200,71.096
81,541.15,-1.5385,31.538,76.923,71.022
81,107.75,143,20.5,50,69.503
81,526.17,42.137,37.516,91.502,67.992
81,171.92,189.23,31.538,76.923,63.993
81,-0.38462,158.46,31.538,76.923,53.859
81,523.75,3,20.5,50,53.188
81,487.5,182,41,100,52.464
81,387.75,183,20.5,50,49.161
81,532.7,16.364,22.378,54.581,47.684
81,466.07,40.216,26.574,64.814,47.074
81,423.75,183,20.5,50,42.686
81,451.75,219,20.5,50,39.765
81,411.75,103,20.5,50,37.006
81,493.38,60,22.378,54.581,34.894
81,455.71,-1.2973,26.574,64.814,33.118
81,423.75,55,20.5,50,33.077
81,160.32,206.27,26.574,64.814,30.985
81,440.96,186.55,22.378,54.581,30.275
81,95.75,139,20.5,50,29.114
81,455,170.77,31.538,76.923,28.586
81,409.07,-1.2973,26.574,64.814,27.767
81,399.41,32.079,24.374,59.449,26.822
81,490.22,241.41,28.917,70.528,25.475
81,233.6,122.75,37.516,91.502,22.277
81,427.96,93.861,24.374,59.449,20.506
81,19.75,103,20.5,50,16.944
81,379.75,15,20.5,50,14.453
81,379.8,33.818,22.378,54.581,9.958
81,504.49,181.09,44.668,108.95,8.9656
81,479.75,195,20.5,50,3.2369
82,95.836,121.09,22.378,54.581,99.913
82,548.03,6.5455,44.668,108.95,96.088
82,503.5,-2,41,100,83.392
82,619.75,99,20.5,50,73.704
82,431.09,174.05,37.516,91.502,73.361
82,196.15,169.23,63.077,153.85,64.321
82,590.38,-1.5385,31.538,76.923,60.246
82,578.08,35.385,31.538,76.923,58.776
82,619.75,139,20.5,50,58.289
82,380.37,98.614,24.374,59.449,47.691
82,555.81,139.3,34.371,83.831,44.257
82,519.5,-2,41,100,36.395
82,530.61,120,44.668,108.95,35.826
82,619.75,179,20.5,50,34.73
82,479.75,219,20.5,50,33.929
82,171.54,181.54,63.077,153.85,31.099
82,104.57,138.55,22.378,54.581,26.893
82,458.43,234.55,22.378,54.581,24.206
82,608.85,47.692,31.538,76.923,22.937
82,451.75,71,20.5,50,18.592
82,523.12,65.347,24.374,59.449,16.837
82,575.46,165.15,24.374,59.449,16.182
82,341.36,146.01,34.371,83.831,15
82,540.8,174.05,37.516,91.502,14.159
82,47.75,171,20.5,50,13.562
82,541.15,66.154,31.538,76.923,10.032
83,599.5,-2,41,100,132.81
83,590.38,176.92,31.538,76.923,94.407
83,592,42.137,37.516,91.502,85.867
83,619.75,303,20.5,50,85.654
83,599.5,134,41,100,82.072
83,95.75,119,20.5,50,77.174
83,608.85,60,31.538,76.923,67.277
83,541.15,176.92,31.538,76.923,63.601
83,461.15,140,31.538,76.923,60.947
83,502.12,103.64,22.378,54.581,60.787
83,619.75,255,20.5,50,59.087
83,233.08,169.23,63.077,153.85,58.521
83,570.06,20.153,37.516,91.502,53.25
83,558.81,111.68,48.643,118.64,47.047
83,467.75,199,20.5,50,40.678
83,46.316,180.32,26.574,64.814,39.563
83,515.75,55,20.5,50,38.936
83,52.045,155.64,24.374,59.449,37.618
83,553.46,4.6154,31.538,76.923,35.463
83,141.15,201.54,31.538,76.923,31.262
83,586.08,-1.4118,28.917,70.528,28.689
83,528.33,108,22.378,54.581,23.941
83,221.15,158.46,31.538,76.923,18.682
83,23.494,174.65,24.374,59.449,17.277
83,491.98,138.81,26.574,64.814,15.553
83,442.23,89.109,24.374,59.449,14.629
83,95.238,24,44.668,108.95,14.231
83,385.13,193.66,24.374,59.449,13.312
83,129.23,138.81,26.574,64.814,13.251
83,550.17,147.27,22.378,54.581,7.0459
83,77.823,137.45,44.668,108.95,5.2448
84,576.38,42.545,22.378,54.581,93.463
84,577.69,144.62,63.077,153.85,80.417
84,267.75,191,20.5,50,80.206
84,619.75,63,20.5,50,71.396
84,619.75,43,20.5,50,62.517
84,565.77,183.08,31.538,76.923,60.878
84,238.06,185.51,26.574,64.814,55.821
84,355.75,175,20.5,50,54.51
84,583.75,27,20.5,50,49.66
84,619.75,87,20.5,50,49.215
84,51.498,55.784,26.574,64.814,48.596
84,528.26,66.162,26.574,64.814,47.904
84,411.92,164.62,31.538,76.923,45.22
84,608.85,275.38,31.538,76.923,45.203
84,467.75,79,20.5,50,30.898
84,93.403,146.01,34.371,83.831,30.443
84,619.75,15,20.5,50,29.928
84,391.75,183,20.5,50,24.898
84,488.8,52.028,34.371,83.831,24.279
84,123.75,159,20.5,50,22.677
84,146.92,120,63.077,153.85,22.433
84,131.2,130.08,37.516,91.502,18.701
84,423.5,158,41,100,9.5894
85,504.49,163.64,44.668,108.95,96.083
85,599.5,286,41,100,95.502
85,456.39,173.65,28.917,70.528,84.715
85,436.54,164.62,31.538,76.923,81.479
85,-0.45714,5.4962,37.516,91.502,73.865
85,579.75,287,20.5,50,72.356
85,31.5,166,41,100,69.529
85,208.46,206.15,63.077,153.85,61.892
85,23.75,107,20.5,50,61.829
85,495.5,142,41,100,58.838
85,67.75,199,20.5,50,55.108
85,407.75,175,20.5,50,50.403
85,371.75,183,20.5,50,45.486
85,526.17,137.4,37.516,91.502,43.93
85,31.75,235,20.5,50,43.477
85,587.74,214.19,52.903,129.03,43.231
85,418.44,179.41,24.374,59.449,40.064
85,143.75,163,20.5,50,38.298
85,175.5,174,41,100,36.876
85,78.362,134.18,22.378,54.581,34.165
85,78.362,108,22.378,54.581,31.617
85,159.62,195.38,31.538,76.923,31.05
85,247.54,186.29,34.371,83.831,29.764
85,445.11,184.94,28.917,70.528,26.442
85,18.077,176.92,31.538,76.923,25.715
85,363.75,179,20.5,50,22.32
85,135.75,179,20.5,50,22.069
85,147.02,5.035,34.371,83.831,21.852
85,271.75,191,20.5,50,17.045
85,30.385,115.38,31.538,76.923,13.737
85,119.75,167,20.5,50,8.8951
85,39.75,23,20.5,50,7.9838
86,415.08,172.87,34.371,83.831,116.03
86,619.75,179,20.5,50,87.394
86,-0.41885,52.028,34.371,83.831,83
86,619.75,143,20.5,50,81.235
86,31.75,183,20.5,50,80.493
86,401.68,166.15,34.371,83.831,72.12
86,218.97,159.39,37.516,91.502,64.665
86,454.52,149.7,48.643,118.64,62.313
86,24.231,60,31.538,76.923,60.799
86,111.75,151,20.5,50,59.942
86,71.75,159,20.5,50,54.733
86,155.75,175,20.5,50,50.051
86,599.26,184.16,24.374,59.449,48.603
86,240.84,179.58,34.371,83.831,48.185
86,63.75,71,20.5,50,47.222
86,371.06,173.45,22.378,54.581,46.862
86,428.48,179.58,34.371,83.831,46.014
86,511,76,82,200,45.876
86,103.75,99,20.5,50,44.257
86,347.75,167,20.5,50,41.878
86,-0.5,110,41,100,38.715
86,591.75,127,20.5,50,35.522
86,438.4,159.39,37.516,91.502,21.676
86,227.75,411,20.5,50,14.548
86,33.48,43.765,28.917,70.528,11.019
87,431.75,171,20.5,50,132.07
87,619.75,131,20.5,50,91.148
87,27.75,171,20.5,50,90.802
87,495.5,213.15,34.371,83.831,80.449
87,599.5,214,41,100,65.236
87,23.75,143,20.5,50,59.433
87,562.74,196.03,37.516,91.502,59.057
87,73.993,142.91,22.378,54.581,53.68
87,91.75,83,20.5,50,51.924
87,439.75,171,20.5,50,51.882
87,-0.25,43,20.5,50,49.362
87,619.75,195,20.5,50,48.629
87,31.75,143,20.5,50,48.039
87,47.75,143,20.5,50,45.921
87,619.75,99,20.5,50,43.413
87,4.8583,149.19,26.574,64.814,40.579
87,535.75,199,20.5,50,39.637
87,160.42,159.44,34.371,83.831,38.165
87,554.17,180.32,26.574,64.814,37.31
87,349.47,118.31,69.155,168.67,36.494
87,431.75,147,20.5,50,35.347
87,11.923,23.077,31.538,76.923,34.289
87,123.75,143,20.5,50,33.946
87,619.75,31,20.5,50,31.296
87,95.75,167,20.5,50,30.291
87,475.54,146.14,24.374,59.449,29.934
87,608.77,184.16,24.374,59.449,28.717
87,225.2,184.94,28.917,70.528,28.43
87,441.88,199.72,34.371,83.831,24.54
87,487.5,70,41,100,10.813
87,498.08,127.69,31.538,76.923,9.4336
87,82.73,160.36,22.378,54.581,7.5271
87,245.77,176.92,31.538,76.923,6.1941
88,436.54,164.62,31.538,76.923,166.84
88,619.75,163,20.5,50,108.29
88,599.5,246,41,100,101.39
88,540.8,240,37.516,91.502,91.971
88,584.23,84.615,31.538,76.923,88.041
88,527.75,123,20.5,50,78.159
88,80,58.741,34.371,83.831,77.506
88,608.85,10.769,31.538,76.923,74.14
88,471.75,167,20.5,50,71.297
88,578.08,127.69,31.538,76.923,71.082
88,619.75,119,20.5,50,65.282
88,576.38,77.455,22.378,54.581,60.153
88,60.887,68.727,22.378,54.581,59.644
88,-0.41885,146.01,34.371,83.831,59.54
88,602.72,72.168,34.371,83.831,57.464
88,531.75,227,20.5,50,55.993
88,590.38,133.85,31.538,76.923,54.457
88,159.75,151,20.5,50,53.513
88,388.15,130.69,48.643,118.64,53.451
88,175.75,147,20.5,50,52.033
88,471.54,142.91,22.378,54.581,51.799
88,260.94,172.87,34.371,83.831,51.422
88,47.75,47,20.5,50,51.003
88,167.75,147,20.5,50,50.79
88,21.57,138.55,22.378,54.581,47.166
88,-0.27304,60,22.378,54.581,39.049
88,596.02,219.86,34.371,83.831,38.672
88,39.75,143,20.5,50,38.398
88,549.11,85.594,34.371,83.831,36.779
88,547.31,133.85,31.538,76.923,32.542
88,605.99,154.38,26.574,64.814,30.948
88,608.85,312.31,31.538,76.923,30.322
88,619.75,187,20.5,50,29.988
88,141.15,133.85,31.538,76.923,25.484
88,351.75,75,20.5,50,23.772
88,359.75,171,20.5,50,22.456
88,67.75,159,20.5,50,21.733
88,78.362,156,22.378,54.581,17.009
88,366.69,160.36,22.378,54.581,16.076
88,67.75,87,20.5,50,13.324
88,619.75,59,20.5,50,11.509
88,244.37,190.91,22.378,54.581,7.1504
89,478.37,154.91,44.668,108.95,212.25
89,463.75,175,20.5,50,112.15
89,53.194,52.028,34.371,83.831,107.48
89,-0.91954,25.846,75.524,184.2,106.31
89,619.75,199,20.5,50,83.312
89,619.75,51,20.5,50,77.293
89,427.85,177.82,22.378,54.581,66.656
89,171.75,151,20.5,50,52.98
89,209.42,156,22.378,54.581,51.474
89,619.75,123,20.5,50,50.244
89,595.63,144,26.574,64.814,47.535
89,463.75,155,20.5,50,47.373
89,407.75,115,20.5,50,45.546
89,391.75,163,20.5,50,43.257
89,383.75,155,20.5,50,39.612
89,35.75,183,20.5,50,37.374
89,543.75,183,20.5,50,36.171
89,287.75,163,20.5,50,35.291
89,279.75,175,20.5,50,30.682
89,411.75,155,20.5,50,28.637
89,110.38,-1.5385,31.538,76.923,28.626
89,175.75,163,20.5,50,28.533
89,498.08,140,31.538,76.923,27.978
89,371.75,159,20.5,50,22.901
89,619.75,27,20.5,50,21.991
89,528.85,140,31.538,76.923,20.397
89,123.42,160.4,24.374,59.449,18.642
89,48.846,152.31,31.538,76.923,10.813
90,577.69,156.92,63.077,153.85,229.85
90,471.5,166,41,100,116.98
90,-0.45714,34.809,37.516,91.502,104.12
90,551.75,167,20.5,50,100.11
90,411.75,163,20.5,50,94.134
90,387.75,175,20.5,50,86.281
90,119.75,163,20.5,50,76.494
90,462.8,204,22.378,54.581,72.377
90,206.96,144,26.574,64.814,69.667
90,23.494,165.15,24.374,59.449,68.306
90,395.75,179,20.5,50,64.068
90,35.951,45.405,26.574,64.814,62.943
90,407.75,191,20.5,50,61.236
90,551.75,139,20.5,50,53.257
90,522.69,220,31.538,76.923,42.695
90,455,158.46,31.538,76.923,40.158
90,602.72,260.14,34.371,83.831,38.392
90,79.75,-1,20.5,50,34.472
90,587.75,283,20.5,50,32.826
90,375.75,159,20.5,50,32.066
90,419.43,123.24,26.574,64.814,31.793
90,419.75,163,20.5,50,26.259
90,559,28,82,200,23.232
90,554.17,190.7,26.574,64.814,18.063
90,91.468,169.09,22.378,54.581,16.346
90,78.362,108,22.378,54.581,14.937
90,338.08,146.15,31.538,76.923,13.156
90,7.75,187,20.5,50,10.594
90,48.846,127.69,31.538,76.923,7.3899
91,577.69,144.62,63.077,153.85,99.753
91,421.78,119.16,34.371,83.831,87.327
91,619.75,95,20.5,50,86.279
91,-0.25,87,20.5,50,82.929
91,440.96,112.36,22.378,54.581,68.937
91,429.8,201.08,26.574,64.814,66.315
91,155.75,175,20.5,50,64.032
91,127.75,99,20.5,50,63.506
91,615.7,278.18,22.378,54.581,58.992
91,619.75,63,20.5,50,57.593
91,67.75,171,20.5,50,56.635
91,387.75,187,20.5,50,54.967
91,542.41,186.29,34.371,83.831,53.567
91,499.33,169.9,24.374,59.449,53.474
91,31.75,151,20.5,50,52.941
91,516.54,201.54,31.538,76.923,52.32
91,132.94,160.4,24.374,59.449,48.814
91,411.28,168,28.917,70.528,48.74
91,592,240,37.516,91.502,40.177
91,467.31,103.08,31.538,76.923,39.996
91,619.75,35,20.5,50,39.772
91,370.86,36.832,24.374,59.449,36.222
91,3.75,7,20.5,50,35.95
91,19.75,187,20.5,50,34.965
91,397.27,182.18,22.378,54.581,34.24
91,429.8,169.95,26.574,64.814,33.266
91,543.75,259,20.5,50,21.013
91,603.75,103,20.5,50,20.898
91,116.54,158.46,31.538,76.923,20.483
91,419.43,195.89,26.574,64.814,19.764
91,442.23,169.9,24.374,59.449,19.574
91,344.23,4.6154,31.538,76.923,18.837
91,495.75,79,20.5,50,13.877
91,247.5,174,41,100,13.689
91,411.92,109.23,31.538,76.923,11.831
91,135.15,90.545,22.378,54.581,8.4036
91,95.5,134,41,100,7.4818
91,507.14,190.59,28.917,70.528,4.1802
91,195.75,175,20.5,50,3.2918
92,421.78,179.58,34.371,83.831,101.45
92,485.77,201.54,31.538,76.923,89.983
92,541.43,-1.0909,22.378,54.581,73.413
92,619.75,111,20.5,50,67.068
92,608.85,133.85,31.538,76.923,64.976
92,383.75,171,20.5,50,63.881
92,65.256,173.45,22.378,54.581,61.896
92,577.69,181.54,63.077,153.85,59.792
92,119.75,179,20.5,50,55.835
92,85.769,158.46,31.538,76.923,55.181
92,384.16,12,22.378,54.581,54.41
92,467.31,96.923,31.538,76.923,53.124
92,178.08,152.31,31.538,76.923,53.058
92,439.75,123,20.5,50,52.949
92,411.92,164.62,31.538,76.923,51.736
92,493.38,252,22.378,54.581,49.464
92,427.75,91,20.5,50,47.909
92,75.75,171,20.5,50,46.092
92,23.75,179,20.5,50,43.144
92,104.57,86.182,22.378,54.581,42.48
92,3.75,167,20.5,50,40.272
92,459.75,131,20.5,50,34.696
92,200.68,169.09,22.378,54.581,29.485
92,411.75,15,20.5,50,29.33
92,429.8,144,26.574,64.814,29.12
92,439.75,35,20.5,50,27.713
92,43.75,187,20.5,50,27.576
92,3.75,195,20.5,50,26.534
92,488.8,92.308,34.371,83.831,25.418
92,510.38,72.308,31.538,76.923,24.69
92,619.75,83,20.5,50,23.955
92,455.5,206,41,100,22.707
92,129.23,180.32,26.574,64.814,20.429
92,507.14,15.529,28.917,70.528,15.442
92,540.8,78.779,37.516,91.502,5.7055
93,484.52,183.23,52.903,129.03,120.9
93,511.5,118,41,100,116.3
93,495.75,-1,20.5,50,105.97
93,592,27.481,37.516,91.502,97.414
93,503.5,158,41,100,93.951
93,109.26,159.39,37.516,91.502,90.886
93,491.98,29.838,26.574,64.814,86.521
93,602.72,-1.6783,34.371,83.831,79.561
93,-0.64516,110.97,52.903,129.03,78.754
93,322.53,131.83,69.155,168.67,75.755
93,511.5,214,41,100,74.274
93,532.7,-1.0909,22.378,54.581,72.489
93,407.75,163,20.5,50,67.026
93,479.75,107,20.5,50,65.769
93,67.75,83,20.5,50,61.059
93,39.75,191,20.5,50,57.845
93,59.895,159.44,34.371,83.831,55.262
93,496.91,130.08,37.516,91.502,54.739
93,480.3,141.39,24.374,59.449,53.761
93,577.69,156.92,63.077,153.85,48.238
93,442.69,207.69,31.538,76.923,46.349
93,619.75,119,20.5,50,44.828
93,619.75,95,20.5,50,43.454
93,473.3,60.706,28.917,70.528,40.64
93,503.75,3,20.5,50,38.774
93,537.4,150.89,24.374,59.449,34.547
93,159.62,158.46,31.538,76.923,33.883
93,126.91,159.44,34.371,83.831,33.772
93,423.75,123,20.5,50,29.329
93,459.75,151,20.5,50,28.577
93,488.8,152.73,34.371,83.831,26.733
93,519.5,46,41,100,26.083
93,523.75,-1,20.5,50,25.712
93,539.75,263,20.5,50,21.306
93,183.21,173.45,22.378,54.581,20.423
93,619.75,51,20.5,50,19.662
93,471.75,151,20.5,50,14.475
93,264.23,189.23,31.538,76.923,6.8587
94,79.75,179,20.5,50,103.26
94,619.75,75,20.5,50,94.275
94,599.5,126,41,100,92.506
94,94.629,152.06,37.516,91.502,82.872
94,599.5,206,41,100,81.57
94,608.85,275.38,31.538,76.923,80.911
94,495.75,207,20.5,50,75.1
94,-0.25,67,20.5,50,69.414
94,481.62,190.7,26.574,64.814,67.019
94,619.75,95,20.5,50,65.825
94,533.49,188.7,37.516,91.502,65.225
94,455.75,35,20.5,50,59.512
94,-1,140,82,200,59.404
94,510.85,-1.0909,22.378,54.581,56.983
94,370.86,169.9,24.374,59.449,56.201
94,543.75,171,20.5,50,52.224
94,499.75,87,20.5,50,50.722
94,415.75,187,20.5,50,43.847
94,71.75,183,20.5,50,41.898
94,613.53,317.23,24.374,59.449,40.396
94,161.49,174.65,24.374,59.449,32.62
94,474.97,130.08,37.516,91.502,22.927
94,428.19,156.71,28.917,70.528,20.239
94,87.75,195,20.5,50,17.027
94,584.98,41.584,24.374,59.449,15.516
94,388.53,173.45,22.378,54.581,15.064
94,488.8,112.45,34.371,83.831,12.341
94,334.66,146.01,34.371,83.831,11.749
94,598.23,282.55,22.378,54.581,8.9432
94,528.33,38.182,22.378,54.581,4.1738
95,559.5,-2,41,100,70.693
95,135,164.62,31.538,76.923,65.179
95,65.371,152.06,37.516,91.502,62.405
95,-0.25,311,20.5,50,61.872
95,383.08,162.35,28.917,70.528,61.126
95,527.5,-2,41,100,59.655
95,407.75,187,20.5,50,57.879
95,467.75,147,20.5,50,55.275
95,415.75,183,20.5,50,55.041
95,43.75,179,20.5,50,54.499
95,587.74,80,52.903,129.03,53.564
95,296.99,117.82,89.691,218.76,51.84
95,371.81,156.71,28.917,70.528,49.4
95,608.85,220,31.538,76.923,48.355
95,596.02,172.87,34.371,83.831,44.152
95,-0.45714,144.73,37.516,91.502,42.531
95,61.154,201.54,31.538,76.923,41.642
95,487.07,189.82,44.668,108.95,38.717
95,470.78,236.44,24.374,59.449,37.596
95,3.75,291,20.5,50,33.565
95,90.112,174.65,24.374,59.449,31.881
95,585.12,173.45,22.378,54.581,30.63
95,495.5,22,41,100,27.71
95,490.22,72,28.917,70.528,22.916
95,567.1,38.71,52.903,129.03,21.798
95,527.75,87,20.5,50,20.241
95,608.85,250.77,31.538,76.923,12.966
95,463.75,111,20.5,50,11.744
96,596.54,176.92,31.538,76.923,143.03
96,399.75,187,20.5,50,116.77
96,10.619,166.59,57.981,141.42,106.34
96,596.02,18.462,34.371,83.831,89.31
96,260,80,149.09,363.64,87.402
96,531.68,98.824,57.981,141.42,75.596
96,440.96,177.82,22.378,54.581,73.862
96,608.85,35.385,31.538,76.923,70.828
96,619.75,91,20.5,50,69.889
96,553.08,83.077,63.077,153.85,67.621
96,35.75,291,20.5,50,65.144
96,203.75,187,20.5,50,62.853
96,418.08,158.46,31.538,76.923,59.172
96,113.51,159.44,34.371,83.831,55.42
96,608.85,189.23,31.538,76.923,52.324
96,214.03,159.44,34.371,83.831,41.888
96,460.33,-5.2174,107.29,261.69,40.983
96,599.5,118,41,100,39.482
96,-0.64516,131.61,52.903,129.03,38.831
96,27.75,295,20.5,50,37.363
96,591.72,49.412,28.917,70.528,30.831
96,-0.32389,284.11,26.574,64.814,24.324
96,559.62,47.692,31.538,76.923,22.954
96,233.46,170.77,31.538,76.923,22.918
96,167.75,187,20.5,50,11.29
97,608.85,152.31,31.538,76.923,113.6
97,599.5,-2,41,100,82.652
97,619.75,199,20.5,50,81.746
97,383.5,134,41,100,80.713
97,511.75,187,20.5,50,80.374
97,503.75,183,20.5,50,79.016
97,471.75,187,20.5,50,68.851
97,408.92,174.65,24.374,59.449,68.714
97,419.75,187,20.5,50,57.431
97,37.333,187.72,48.643,118.64,47.755
97,491.75,187,20.5,50,44.333
97,431.5,142,41,100,39.75
97,461.26,174.65,24.374,59.449,39.599
97,211.75,175,20.5,50,36.236
97,599.5,102,41,100,33.727
97,135,146.15,31.538,76.923,32.866
97,79.5,142,41,100,32.576
97,335.75,87,20.5,50,30.77
97,56.296,178.22,48.643,118.64,27.118
97,575.5,-2,41,100,25.715
97,60.887,278.18,22.378,54.581,24.812
97,104.57,208.36,22.378,54.581,23.954
97,456.51,188.91,24.374,59.449,20.605
97,522.69,127.69,31.538,76.923,17.737
97,191.75,191,20.5,50,17.664
97,323.75,179,20.5,50,15.838
97,15.5,78,41,100,10.91
97,532.7,173.45,22.378,54.581,6.3772
98,499.75,195,20.5,50,109.62
98,608.85,176.92,31.538,76.923,92.043
98,559.62,164.62,31.538,76.923,89.694
98,417.69,107.69,63.077,153.85,87.07
98,579.75,191,20.5,50,79.624
98,-0.27304,142.91,22.378,54.581,76.991
